datetime,value
2025-06-15 10:00:00,6.09
2025-06-15 11:00:00,5.89
2025-06-15 12:00:00,4.12
2025-06-15 13:00:00,4.39
2025-06-15 14:00:00,3.92
2025-06-15 15:00:00,4.09
2025-06-15 16:00:00,3.83
2025-06-15 17:00:00,4.74
2025-06-15 18:00:00,4.52
2025-06-15 19:00:00,5.08
2025-06-15 20:00:00,5.22
2025-06-15 21:00:00,5.5
2025-06-15 22:00:00,6.1
2025-06-15 23:00:00,6.19
2025-06-16 00:00:00,5.97
2025-06-16 02:00:00,8.47
2025-06-16 03:00:00,9.67
2025-06-16 08:00:00,9.81
2025-06-16 09:00:00,7.79
2025-06-16 10:00:00,8.66
2025-06-16 11:00:00,7.97
2025-06-16 12:00:00,5.35
2025-06-16 15:00:00,3.73
2025-06-16 16:00:00,3.02
2025-06-16 17:00:00,4.37
2025-06-16 18:00:00,4.59
2025-06-16 19:00:00,5.3
2025-06-16 20:00:00,6.97
2025-06-16 21:00:00,8.7
2025-06-16 22:00:00,8.44
2025-06-16 23:00:00,8.58
2025-06-17 00:00:00,9.68
2025-06-17 01:00:00,10.48
2025-06-17 02:00:00,10.72
2025-06-17 03:00:00,10.9
2025-06-17 04:00:00,12.32
2025-06-17 05:00:00,13.4
2025-06-17 06:00:00,17.37
2025-06-17 07:00:00,13.23
2025-06-17 09:00:00,12.42
2025-06-17 10:00:00,9.39
2025-06-17 11:00:00,8.55
2025-06-17 12:00:00,6.79
2025-06-17 13:00:00,6.12
2025-06-17 14:00:00,6.55
2025-06-17 15:00:00,8.86
2025-06-17 16:00:00,6.65
2025-06-17 17:00:00,5.96
2025-06-17 18:00:00,6.62
2025-06-17 19:00:00,6.11
2025-06-17 20:00:00,5.52
2025-06-17 21:00:00,4.64
2025-06-17 22:00:00,4.89
2025-06-17 23:00:00,5.26
2025-06-18 00:00:00,6.27
2025-06-18 01:00:00,6.77
2025-06-18 02:00:00,8.27
2025-06-18 03:00:00,8.9
2025-06-18 04:00:00,9.93
2025-06-18 05:00:00,9.95
2025-06-18 06:00:00,9.23
2025-06-18 07:00:00,8.79
2025-06-18 08:00:00,11.76
2025-06-18 09:00:00,8.92
2025-06-18 10:00:00,7.55
2025-06-18 11:00:00,7.82
2025-06-18 12:00:00,7.58
2025-06-18 13:00:00,8.69
2025-06-18 14:00:00,12.81
2025-06-18 15:00:00,12.34
2025-06-18 16:00:00,11.25
2025-06-18 17:00:00,10.28
2025-06-18 18:00:00,10.18
2025-06-18 19:00:00,12.01
2025-06-18 20:00:00,9.89
2025-06-18 21:00:00,7.52
2025-06-18 22:00:00,6.35
2025-06-18 23:00:00,7.0
2025-06-19 00:00:00,7.34
2025-06-19 01:00:00,8.14
2025-06-19 02:00:00,8.17
2025-06-19 03:00:00,7.88
2025-06-19 04:00:00,7.32
2025-06-19 05:00:00,6.37
2025-06-19 06:00:00,5.04
2025-06-19 07:00:00,5.01
2025-06-19 08:00:00,5.33
2025-06-19 09:00:00,6.35
2025-06-19 10:00:00,3.58
2025-06-19 11:00:00,3.18
2025-06-19 12:00:00,3.75
2025-06-19 13:00:00,3.87
2025-06-19 14:00:00,3.73
2025-06-19 15:00:00,4.41
2025-06-19 16:00:00,4.53
2025-06-19 17:00:00,4.63
2025-06-19 18:00:00,4.52
2025-06-19 19:00:00,6.27
2025-06-19 20:00:00,2.99
2025-06-19 21:00:00,2.77
2025-06-19 22:00:00,3.02
2025-06-19 23:00:00,2.27
2025-06-20 00:00:00,2.09
2025-06-20 01:00:00,2.04
2025-06-20 02:00:00,2.13
2025-06-20 04:00:00,2.51
2025-06-20 05:00:00,2.71
2025-06-20 06:00:00,3.62
2025-06-20 07:00:00,2.13
2025-06-20 08:00:00,1.84
2025-06-20 09:00:00,1.53
2025-06-20 10:00:00,1.94
2025-06-20 11:00:00,1.88
2025-06-20 12:00:00,1.94
2025-06-20 13:00:00,2.02
2025-06-20 14:00:00,2.53
2025-06-20 15:00:00,2.65
2025-06-20 16:00:00,2.19
2025-06-20 17:00:00,2.45
2025-06-20 18:00:00,3.05
2025-06-20 19:00:00,7.76
2025-06-20 20:00:00,5.32
2025-06-20 21:00:00,5.55
2025-06-20 22:00:00,5.33
2025-06-20 23:00:00,5.45
2025-06-21 00:00:00,5.55
2025-06-21 01:00:00,5.51
2025-06-21 02:00:00,5.89
2025-06-21 03:00:00,5.61
2025-06-21 04:00:00,5.7
2025-06-21 05:00:00,6.95
2025-06-21 06:00:00,8.46
2025-06-21 07:00:00,5.14
2025-06-21 08:00:00,4.76
2025-06-21 09:00:00,5.59
2025-06-21 10:00:00,4.99
2025-06-21 11:00:00,5.46
2025-06-21 12:00:00,6.0
2025-06-21 13:00:00,5.54
2025-06-21 14:00:00,5.97
2025-06-21 15:00:00,7.34
2025-06-21 16:00:00,7.77
2025-06-21 17:00:00,7.3
2025-06-21 18:00:00,6.56
2025-06-21 19:00:00,6.63
2025-06-21 20:00:00,8.39
2025-06-21 21:00:00,9.61
2025-06-21 22:00:00,8.86
2025-06-21 23:00:00,8.24
2025-06-22 00:00:00,7.85
2025-06-22 01:00:00,7.62
2025-06-22 02:00:00,8.0
2025-06-22 03:00:00,8.58
2025-06-22 04:00:00,8.94
2025-06-22 05:00:00,8.85
2025-06-22 06:00:00,8.35
2025-06-22 07:00:00,7.91
2025-06-22 08:00:00,9.21
2025-06-22 09:00:00,9.05
2025-06-22 10:00:00,7.31
2025-06-22 11:00:00,8.38
2025-06-22 12:00:00,11.06
2025-06-22 13:00:00,10.19
2025-06-22 14:00:00,13.54
2025-06-22 15:00:00,11.72
2025-06-22 16:00:00,8.4
2025-06-22 17:00:00,7.83
2025-06-22 18:00:00,11.62
2025-06-22 19:00:00,5.47
2025-06-22 20:00:00,3.39
2025-06-22 21:00:00,3.06
2025-06-22 22:00:00,2.71
2025-06-22 23:00:00,2.09
2025-06-23 00:00:00,1.97
2025-06-23 01:00:00,1.81
2025-06-23 02:00:00,1.93
2025-06-23 03:00:00,2.07
2025-06-23 04:00:00,2.21
2025-06-23 05:00:00,2.48
2025-06-23 06:00:00,2.73
2025-06-23 07:00:00,4.58
2025-06-23 08:00:00,5.11
2025-06-23 09:00:00,4.42
2025-06-23 10:00:00,2.9
2025-06-23 11:00:00,1.66
2025-06-23 12:00:00,1.54
2025-06-23 13:00:00,1.59
2025-06-23 14:00:00,1.3
2025-06-23 15:00:00,1.11
2025-06-23 16:00:00,1.74
2025-06-23 17:00:00,1.42
2025-06-23 18:00:00,1.73
2025-06-23 19:00:00,3.53
2025-06-23 20:00:00,2.07
2025-06-23 21:00:00,3.65
2025-06-23 22:00:00,2.56
2025-06-23 23:00:00,2.19
2025-06-24 00:00:00,2.59
2025-06-24 01:00:00,2.71
2025-06-24 02:00:00,2.95
2025-06-24 03:00:00,3.23
2025-06-24 04:00:00,3.47
2025-06-24 05:00:00,3.99
2025-06-24 06:00:00,4.5
2025-06-24 07:00:00,4.51
2025-06-24 08:00:00,4.22
2025-06-24 09:00:00,4.33
2025-06-24 10:00:00,3.99
2025-06-24 11:00:00,4.02
2025-06-24 12:00:00,4.51
2025-06-24 13:00:00,5.28
2025-06-24 14:00:00,4.66
2025-06-24 15:00:00,3.67
2025-06-24 16:00:00,4.47
2025-06-24 17:00:00,6.27
2025-06-24 18:00:00,5.33
2025-06-24 19:00:00,3.53
2025-06-24 20:00:00,2.83
2025-06-24 21:00:00,2.68
2025-06-24 22:00:00,3.03
2025-06-24 23:00:00,2.05
2025-06-25 00:00:00,1.53
2025-06-25 01:00:00,1.63
2025-06-25 02:00:00,2.06
2025-06-25 03:00:00,3.44
2025-06-25 04:00:00,6.39
2025-06-25 05:00:00,7.09
2025-06-25 06:00:00,7.92
2025-06-25 07:00:00,7.15
2025-06-25 08:00:00,7.46
2025-06-25 09:00:00,7.18
2025-06-25 10:00:00,11.28
2025-06-25 11:00:00,7.64
2025-06-25 12:00:00,5.88
2025-06-25 13:00:00,3.63
2025-06-25 14:00:00,2.5
2025-06-25 15:00:00,2.63
2025-06-25 16:00:00,2.83
2025-06-25 17:00:00,3.48
2025-06-25 18:00:00,4.25
2025-06-25 19:00:00,4.39
2025-06-25 20:00:00,5.99
2025-06-25 21:00:00,6.71
2025-06-25 22:00:00,6.22
2025-06-25 23:00:00,4.73
